step,timestamp,hour_of_day,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_holiday,shift_block,arrivals_15m,arrivals_30m,arrivals_1h,arrivals_3h,arrivals_6h,arrivals_24h,current_queue,critical_queue,priority_mix_critical,admissions_rate_1h,discharge_rate_1h,occupied_beds,occupied_icu,bed_occupancy,icu_occupancy,available_beds,available_icu,available_doctors,available_nurses,doctor_utilisation,nurse_utilisation,ventilators_in_use,monitors_in_use,available_equipment,reserved_equipment,equipment_utilisation,ot_backlog,ot_utilisation,emergency_resource_pressure,surge_active,surge_kind,waiting_minutes_mean,pressure_index,queue_change_15m,queue_change_30m,queue_change_1h,rolling_queue_mean,rolling_queue_max,arrival_rate_trend,ot_backlog_change_1h,queue_backlog_pressure,target_arrivals_1h,target_queue_1h,target_icu_occupancy_1h,target_bed_occupancy_1h,target_doctor_utilisation_1h,target_nurse_utilisation_1h,target_equipment_utilisation_1h,target_ot_utilisation_1h,target_emergency_resource_pressure_1h,target_arrivals_2h,target_queue_2h,target_icu_occupancy_2h,target_bed_occupancy_2h,target_doctor_utilisation_2h,target_nurse_utilisation_2h,target_equipment_utilisation_2h,target_ot_utilisation_2h,target_emergency_resource_pressure_2h,target_admissions_6h,target_discharges_6h,target_icu_occupancy_6h,target_bed_occupancy_6h,target_ot_backlog_6h,pressure_label
265,2026-06-03 18:15:00+00:00,18,2,-1.0,-0.0,0.974928,-0.222521,False,False,EVENING,3.0,8.0,16.0,41.0,73.0,210.0,0.0,0.01,0.0119,5.261,5.652,86.51,8.81,86.512,88.072,13.49,1.19,10.26,23.29,88.758,84.415,7.94,4.81,14.25,2.29,47.216,0.81,100.0,35.229,False,,0.0,70.677,-0.13,0.0,0.0,0.008,0.13,7.0,0.64,0.202,8.0,0.0,89.426,86.578,95.582,90.692,47.747,85.867,35.771,52.0,0.0,86.065,84.836,87.435,83.145,46.724,100.0,34.426,9.497,9.312,100.0,92.057,8.03,MODERATE
266,2026-06-03 18:30:00+00:00,18,2,-1.0,-0.0,0.974928,-0.222521,False,False,EVENING,2.0,5.0,14.0,38.0,75.0,206.0,0.0,0.0,0.0,3.36,4.963,86.24,8.68,86.243,86.762,13.76,1.32,9.2,20.97,98.651,93.491,8.19,4.8,14.0,2.34,48.142,0.65,81.042,34.705,False,,0.0,71.009,0.0,-0.13,0.0,0.008,0.13,2.0,0.32,0.162,9.0,0.0,88.1,86.059,93.104,88.4,48.654,84.275,35.24,51.0,0.0,87.296,85.702,91.57,86.978,45.288,100.0,34.919,9.58,9.436,100.0,92.023,8.19,MODERATE
267,2026-06-03 18:45:00+00:00,18,2,-1.0,-0.0,0.974928,-0.222521,False,False,EVENING,5.0,7.0,15.0,40.0,75.0,208.0,0.24,0.0,0.0,7.995,5.378,86.7,8.87,86.704,88.693,13.3,1.13,9.63,21.9,94.907,90.08,8.22,4.83,13.95,2.35,48.324,0.97,100.0,36.923,False,,0.5,72.515,0.24,0.24,0.24,0.023,0.24,2.0,0.48,0.302,12.0,0.0,86.562,85.573,87.794,83.498,47.361,82.683,34.625,53.0,0.0,84.86,84.805,88.554,84.174,45.434,55.517,33.944,9.602,9.347,100.0,91.973,8.51,MODERATE
268,2026-06-03 19:00:00+00:00,19,2,-0.965926,0.258819,0.974928,-0.222521,False,False,EVENING,5.0,10.0,15.0,40.0,77.0,211.0,0.6,0.02,0.0217,7.792,6.042,87.01,9.0,87.011,89.997,12.99,1.0,9.35,21.29,98.28,93.19,7.95,4.87,14.17,2.31,47.506,1.29,100.0,39.615,False,,1.2,73.778,0.36,0.6,0.47,0.061,0.6,-1.0,0.48,0.473,11.0,0.0,85.635,84.728,98.856,93.622,47.271,81.092,34.254,55.0,0.0,90.257,86.319,94.56,92.226,48.302,100.0,36.103,5.655,9.983,98.606,91.03,8.03,MODERATE
269,2026-06-03 19:15:00+00:00,19,2,-0.965926,0.258819,0.974928,-0.222521,False,False,EVENING,2.0,7.0,14.0,39.0,74.0,210.0,0.0,0.05,0.0543,4.373,6.335,86.58,8.94,86.578,89.426,13.42,1.06,9.53,21.7,95.582,90.692,8.01,4.88,14.11,2.32,47.747,1.13,85.867,35.771,False,,0.0,71.311,-0.6,-0.24,0.0,0.061,0.6,-2.0,0.32,0.282,15.0,0.0,86.065,84.836,87.435,83.145,46.724,100.0,34.426,61.0,0.0,90.619,86.12,96.956,94.427,48.475,100.0,36.247,6.027,7.951,97.128,90.697,7.71,MODERATE
270,2026-06-03 19:30:00+00:00,19,2,-0.965926,0.258819,0.974928,-0.222521,False,False,EVENING,2.0,4.0,14.0,40.0,74.0,211.0,0.0,0.0,0.0,3.36,5.963,86.06,8.81,86.059,88.1,13.94,1.19,9.73,22.13,93.104,88.4,8.26,4.88,13.86,2.36,48.654,0.97,84.275,35.24,False,,0.0,70.297,0.0,-0.6,0.0,0.061,0.6,0.0,0.32,0.242,15.0,0.0,87.296,85.702,91.57,86.978,45.288,100.0,34.919,62.0,6.59,96.041,87.873,99.196,96.636,47.939,100.0,77.962,6.175,5.962,96.288,90.834,7.39,MODERATE
271,2026-06-03 19:45:00+00:00,19,2,-0.965926,0.258819,0.974928,-0.222521,False,False,EVENING,2.0,4.0,11.0,39.0,73.0,211.0,0.0,0.0,0.0,3.36,5.922,85.57,8.66,85.573,86.562,14.43,1.34,10.26,23.29,87.794,83.498,7.94,4.85,14.21,2.3,47.361,0.81,82.683,34.625,False,,0.0,68.397,0.0,0.0,-0.24,0.061,0.6,-4.0,-0.16,0.202,23.0,0.0,84.86,84.805,88.554,84.174,45.434,55.517,33.944,55.0,11.78,99.646,89.07,100.0,100.0,51.098,100.0,100.0,6.138,8.791,95.313,90.269,7.08,NORMAL
272,2026-06-03 20:00:00+00:00,20,2,-0.866025,0.5,0.974928,-0.222521,False,False,EVENING,2.0,4.0,8.0,39.0,72.0,211.0,0.0,0.0,0.0,3.36,7.111,84.73,8.56,84.728,85.635,15.27,1.44,9.02,20.57,98.856,93.622,7.94,4.82,14.24,2.3,47.271,0.66,81.092,34.254,False,,0.0,70.417,0.0,0.0,-0.6,0.061,0.6,-7.0,-0.63,0.165,33.0,0.0,90.257,86.319,94.56,92.226,48.302,100.0,36.103,46.0,16.36,100.0,89.781,100.0,100.0,54.703,100.0,100.0,6.363,8.64,94.982,89.733,6.6,MODERATE
273,2026-06-03 20:15:00+00:00,20,2,-0.866025,0.5,0.974928,-0.222521,False,False,EVENING,3.0,5.0,9.0,39.0,72.0,212.0,0.0,0.0,0.0,5.04,4.436,84.84,8.61,84.836,86.065,15.16,1.39,10.21,23.19,87.435,83.145,7.81,4.81,14.38,2.27,46.724,0.66,100.0,34.426,False,,0.0,69.552,0.0,0.0,0.0,0.061,0.6,-5.0,-0.47,0.165,37.0,0.0,90.619,86.12,96.956,94.427,48.475,100.0,36.247,42.0,13.17,100.0,90.596,100.0,100.0,57.533,100.0,100.0,6.567,8.402,94.541,89.318,6.12,NORMAL
274,2026-06-03 20:30:00+00:00,20,2,-0.866025,0.5,0.974928,-0.222521,False,False,EVENING,5.0,8.0,12.0,40.0,74.0,217.0,0.0,0.0,0.0,8.4,4.44,85.7,8.73,85.702,87.296,14.3,1.27,9.85,22.39,91.57,86.978,7.42,4.8,14.77,2.2,45.288,0.98,100.0,34.919,False,,0.0,70.815,0.0,0.0,0.0,0.061,0.6,-2.0,0.01,0.245,36.0,6.59,96.041,87.873,99.196,96.636,47.939,100.0,77.962,43.0,15.22,100.0,91.156,100.0,100.0,58.139,100.0,100.0,2.385,7.945,92.508,88.131,5.8,MODERATE
275,2026-06-03 20:45:00+00:00,20,2,-0.866025,0.5,0.974928,-0.222521,False,False,EVENING,1.0,6.0,11.0,37.0,74.0,214.0,0.0,0.0,0.0,1.68,6.243,84.81,8.49,84.805,84.86,15.19,1.51,10.08,22.9,88.554,84.174,7.49,4.78,14.73,2.21,45.434,0.66,55.517,33.944,False,,0.0,65.442,0.0,0.0,0.0,0.061,0.6,0.0,-0.15,0.165,30.0,11.78,99.646,89.07,100.0,100.0,51.098,100.0,100.0,40.0,13.43,100.0,91.827,100.0,100.0,62.125,100.0,100.0,0.0,6.662,89.544,86.762,5.32,NORMAL
276,2026-06-03 21:00:00+00:00,21,2,-0.707107,0.707107,0.974928,-0.222521,False,False,EVENING,6.0,7.0,15.0,38.0,77.0,218.0,0.0,0.0,0.0,12.72,4.506,86.32,9.03,86.319,90.257,13.68,0.97,10.26,23.29,94.56,92.226,8.23,4.81,13.96,2.35,48.302,1.14,100.0,36.103,True,MASS_CASUALTY_INTAKE,0.0,72.803,0.0,0.0,0.0,0.061,0.6,7.0,0.48,0.285,22.0,16.36,100.0,89.781,100.0,100.0,54.703,100.0,100.0,42.0,20.84,100.0,92.101,100.0,100.0,62.76,100.0,100.0,0.0,5.002,87.259,85.74,4.84,MODERATE
277,2026-06-03 21:15:00+00:00,21,2,-0.707107,0.707107,0.974928,-0.222521,False,False,EVENING,3.0,9.0,15.0,38.0,79.0,219.0,0.0,0.0,0.0,6.36,7.012,86.12,9.06,86.12,90.619,13.88,0.94,9.97,22.65,96.956,94.427,8.24,4.85,13.91,2.36,48.475,1.14,100.0,36.247,True,MASS_CASUALTY_INTAKE,0.0,73.399,0.0,0.0,0.0,0.061,0.6,6.0,0.48,0.285,24.0,13.17,100.0,90.596,100.0,100.0,57.533,100.0,100.0,30.0,20.34,100.0,92.154,100.0,100.0,64.527,100.0,100.0,5.04,3.498,88.162,86.035,4.84,MODERATE
278,2026-06-03 21:30:00+00:00,21,2,-0.707107,0.707107,0.974928,-0.222521,False,False,EVENING,13.0,16.0,23.0,49.0,87.0,230.0,6.59,0.0,0.0,13.587,4.407,87.87,9.6,87.873,96.041,12.13,0.4,10.26,23.29,99.196,96.636,7.77,5.17,14.06,2.33,47.939,2.74,100.0,77.962,True,MASS_CASUALTY_INTAKE,9.8,79.572,6.59,6.59,6.59,0.473,6.59,11.0,1.76,2.332,26.0,15.22,100.0,91.156,100.0,100.0,58.139,100.0,100.0,27.0,21.85,100.0,92.236,100.0,100.0,67.627,100.0,100.0,1.68,3.729,86.323,85.707,4.52,MODERATE
279,2026-06-03 21:45:00+00:00,21,2,-0.707107,0.707107,0.974928,-0.222521,False,False,EVENING,11.0,24.0,33.0,55.0,95.0,238.0,11.78,0.8,0.068,12.328,6.099,89.07,9.96,89.07,99.646,10.93,0.04,7.75,17.77,100.0,100.0,8.12,5.67,13.2,2.48,51.098,4.02,100.0,100.0,True,MASS_CASUALTY_INTAKE,19.2,84.663,5.1899999999999995,11.78,11.78,1.209,11.78,22.0,3.36,3.95,25.0,13.43,100.0,91.827,100.0,100.0,62.125,100.0,100.0,22.0,19.38,100.0,92.275,100.0,100.0,66.651,100.0,100.0,3.36,5.862,85.13,85.201,4.36,MODERATE
280,2026-06-03 22:00:00+00:00,22,2,-0.5,0.866025,0.974928,-0.222521,False,False,NIGHT,10.0,21.0,37.0,60.0,100.0,246.0,16.36,1.43,0.0874,11.472,7.478,89.78,10.0,89.781,100.0,10.22,0.0,6.27,17.99,100.0,100.0,8.51,6.26,12.23,2.66,54.703,5.14,100.0,100.0,True,MASS_CASUALTY_INTAKE,28.7,88.145,4.58,9.77,16.36,2.223,16.36,22.0,4.0,5.375,24.0,20.84,100.0,92.101,100.0,100.0,62.76,100.0,100.0,21.0,20.93,100.0,92.19,100.0,100.0,68.57,100.0,100.0,3.36,2.786,83.612,85.496,4.2,HIGH
281,2026-06-03 22:15:00+00:00,22,2,-0.5,0.866025,0.974928,-0.222521,False,False,NIGHT,2.0,12.0,36.0,60.0,99.0,246.0,13.17,1.99,0.151,11.014,6.889,90.6,10.0,90.596,100.0,9.4,0.0,6.27,17.99,100.0,100.0,8.92,6.62,11.47,2.8,57.533,4.98,100.0,100.0,True,MASS_CASUALTY_INTAKE,24.1,86.538,-3.1899999999999995,1.3900000000000006,13.17,3.046,16.36,21.0,3.84,4.538,18.0,20.34,100.0,92.154,100.0,100.0,64.527,100.0,100.0,15.0,19.45,100.0,92.057,100.0,100.0,68.737,100.0,100.0,1.68,5.364,83.171,84.619,3.88,HIGH
282,2026-06-03 22:30:00+00:00,22,2,-0.5,0.866025,0.974928,-0.222521,False,False,NIGHT,7.0,9.0,30.0,65.0,105.0,251.0,15.22,1.6,0.1052,10.501,7.489,91.16,10.0,91.156,100.0,8.84,0.0,4.67,14.48,100.0,100.0,8.72,6.97,11.3,2.83,58.139,5.62,100.0,100.0,True,MASS_CASUALTY_INTAKE,29.2,88.028,2.0500000000000007,-1.1399999999999988,8.63,3.998,16.36,7.0,2.88,5.21,17.0,21.85,100.0,92.236,100.0,100.0,67.627,100.0,100.0,12.0,18.93,100.0,92.023,100.0,100.0,68.24,100.0,100.0,1.68,3.471,83.014,84.187,3.56,HIGH
283,2026-06-03 22:45:00+00:00,22,2,-0.5,0.866025,0.974928,-0.222521,False,False,NIGHT,3.0,10.0,22.0,66.0,105.0,254.0,13.43,1.85,0.1377,10.148,6.863,91.83,10.0,91.827,100.0,8.17,0.0,4.86,14.89,100.0,100.0,9.57,7.2,10.23,3.02,62.125,5.62,100.0,100.0,True,MASS_CASUALTY_INTAKE,26.7,87.388,-1.790000000000001,0.2599999999999998,1.6500000000000004,4.822,16.36,-11.0,1.6,4.762,15.0,19.38,100.0,92.275,100.0,100.0,66.651,100.0,100.0,9.0,19.4,100.0,91.973,100.0,100.0,68.282,100.0,100.0,0.0,4.314,81.589,83.251,3.09,HIGH
284,2026-06-03 23:00:00+00:00,23,2,-0.258819,0.965926,0.974928,-0.222521,False,False,NIGHT,12.0,15.0,24.0,76.0,115.0,264.0,20.84,1.63,0.0783,9.725,8.327,92.1,10.0,92.101,100.0,7.9,0.0,6.27,17.99,100.0,100.0,9.3,7.64,10.05,3.05,62.76,7.07,100.0,100.0,True,MASS_CASUALTY_INTAKE,43.2,92.248,7.41,5.619999999999999,4.48,6.087,20.84,-13.0,1.93,6.978,18.0,20.93,100.0,92.19,100.0,100.0,68.57,100.0,100.0,4.0,16.03,98.606,91.03,100.0,100.0,68.064,100.0,100.0,6.72,3.296,83.387,83.927,3.25,HIGH
285,2026-06-03 23:15:00+00:00,23,2,-0.258819,0.965926,0.974928,-0.222521,False,False,NIGHT,4.0,16.0,26.0,77.0,116.0,266.0,20.34,2.53,0.1245,9.553,8.783,92.15,10.0,92.154,100.0,7.85,0.0,5.84,17.05,100.0,100.0,9.43,8.0,9.58,3.14,64.527,7.23,100.0,100.0,True,MASS_CASUALTY_INTAKE,42.9,92.099,-0.5,6.91,7.17,7.358,20.84,-10.0,2.25,6.892,12.0,19.45,100.0,92.057,100.0,100.0,68.737,100.0,100.0,4.0,13.44,97.128,90.697,100.0,100.0,66.779,100.0,100.0,3.36,4.428,83.398,83.659,3.09,HIGH
286,2026-06-03 23:30:00+00:00,23,2,-0.258819,0.965926,0.974928,-0.222521,False,False,NIGHT,6.0,10.0,25.0,78.0,118.0,269.0,21.85,2.47,0.1131,9.519,9.129,92.24,10.0,92.236,100.0,7.76,0.0,6.27,17.99,100.0,100.0,9.93,8.33,8.74,3.29,67.627,7.71,100.0,100.0,True,MASS_CASUALTY_INTAKE,46.2,93.362,1.5100000000000016,1.0100000000000016,6.630000000000001,8.724,21.85,-5.0,2.09,7.39,10.0,18.93,100.0,92.023,100.0,100.0,68.24,100.0,100.0,6.0,10.77,96.288,90.834,100.0,100.0,64.981,100.0,100.0,0.0,4.077,82.06,82.774,2.61,HIGH
287,2026-06-03 23:45:00+00:00,23,2,-0.258819,0.965926,0.974928,-0.222521,False,False,NIGHT,2.0,8.0,24.0,79.0,116.0,270.0,19.38,2.65,0.137,9.467,8.912,92.27,10.0,92.275,100.0,7.73,0.0,6.27,17.99,100.0,100.0,9.48,8.52,9.0,3.24,66.651,7.55,100.0,100.0,True,MASS_CASUALTY_INTAKE,41.2,91.702,-2.4700000000000024,-0.9600000000000009,5.949999999999999,9.935,21.85,2.0,1.93,6.732,7.0,19.4,100.0,91.973,100.0,100.0,68.282,100.0,100.0,6.0,8.12,95.313,90.269,100.0,100.0,64.42,100.0,86.822,1.68,4.066,82.168,82.167,2.29,HIGH
288,2026-06-04 00:00:00+00:00,0,3,0.0,1.0,0.433884,-0.900969,False,False,NIGHT,6.0,8.0,18.0,79.0,117.0,273.0,20.93,2.35,0.1125,9.443,9.139,92.19,10.0,92.19,100.0,7.81,0.0,5.97,17.34,100.0,100.0,9.8,8.71,8.49,3.33,68.57,8.03,100.0,100.0,True,MASS_CASUALTY_INTAKE,44.6,92.848,1.5500000000000007,-0.9200000000000017,0.08999999999999986,11.243,21.85,-6.0,0.96,7.24,3.0,16.03,98.606,91.03,100.0,100.0,68.064,100.0,100.0,7.0,4.33,94.982,89.733,100.0,100.0,61.93,89.292,63.963,1.68,2.407,80.949,82.107,1.97,HIGH
289,2026-06-04 00:15:00+00:00,0,3,0.0,1.0,0.433884,-0.900969,False,False,NIGHT,3.0,9.0,17.0,79.0,117.0,275.0,19.45,2.54,0.1307,9.497,9.312,92.06,10.0,92.057,100.0,7.94,0.0,5.81,16.97,100.0,100.0,9.74,8.82,8.44,3.34,68.737,8.03,100.0,100.0,True,MASS_CASUALTY_INTAKE,41.2,91.887,-1.4800000000000004,0.07000000000000028,-0.8900000000000006,12.459,21.85,-9.0,0.8,6.87,3.0,13.44,97.128,90.697,100.0,100.0,66.779,100.0,100.0,9.0,0.42,94.541,89.318,100.0,100.0,59.094,84.5,40.332,5.04,1.984,82.183,82.747,1.97,HIGH
290,2026-06-04 00:30:00+00:00,0,3,0.0,1.0,0.433884,-0.900969,False,False,NIGHT,4.0,7.0,15.0,70.0,119.0,278.0,18.93,2.36,0.1248,9.58,9.436,92.02,10.0,92.023,100.0,7.98,0.0,6.27,17.99,100.0,100.0,9.54,8.88,8.58,3.32,68.24,8.19,100.0,100.0,True,MASS_CASUALTY_INTAKE,39.8,91.502,-0.5199999999999996,-2.0,-2.9200000000000017,13.642,21.85,-10.0,0.48,6.78,2.0,10.77,96.288,90.834,100.0,100.0,64.981,100.0,100.0,10.0,0.0,92.508,88.131,100.0,100.0,57.227,100.0,37.003,3.36,2.87,82.099,82.878,1.81,HIGH
291,2026-06-04 00:45:00+00:00,0,3,0.0,1.0,0.433884,-0.900969,False,False,NIGHT,5.0,9.0,18.0,64.0,119.0,282.0,19.4,2.3,0.1186,9.602,9.347,91.97,10.0,91.973,100.0,8.03,0.0,6.27,17.99,100.0,100.0,9.48,8.95,8.56,3.32,68.282,8.51,100.0,100.0,True,MASS_CASUALTY_INTAKE,40.7,91.795,0.46999999999999886,-0.05000000000000071,0.019999999999999574,14.854,21.85,-6.0,0.96,6.977,2.0,8.12,95.313,90.269,100.0,100.0,64.42,100.0,86.822,10.0,0.0,89.544,86.762,100.0,100.0,53.378,76.517,35.818,6.72,4.035,83.339,83.425,1.97,HIGH
292,2026-06-04 01:00:00+00:00,1,3,0.258819,0.965926,0.433884,-0.900969,False,False,NIGHT,0.0,5.0,12.0,54.0,114.0,280.0,16.03,1.75,0.1089,5.655,9.983,91.03,9.86,91.03,98.606,8.97,0.14,6.27,17.99,100.0,100.0,9.55,8.82,8.62,3.31,68.064,8.03,100.0,100.0,False,,45.2,89.133,-3.3699999999999974,-2.8999999999999986,-4.899999999999999,15.856,21.85,-6.0,0.0,6.015,1.0,4.33,94.982,89.733,100.0,100.0,61.93,89.292,63.963,10.0,0.0,87.259,85.74,100.0,100.0,53.085,71.725,34.904,5.04,3.534,84.17,83.719,1.97,HIGH
293,2026-06-04 01:15:00+00:00,1,3,0.258819,0.965926,0.433884,-0.900969,False,False,NIGHT,1.0,1.0,10.0,53.0,113.0,278.0,13.44,1.44,0.1073,6.027,7.951,90.7,9.71,90.697,97.128,9.3,0.29,5.97,17.33,100.0,100.0,9.42,8.61,8.97,3.25,66.779,7.71,100.0,100.0,False,,35.6,86.991,-2.5900000000000016,-5.959999999999999,-6.01,16.696,21.85,-7.0,-0.32,5.288,1.0,0.42,94.541,89.318,100.0,100.0,59.094,84.5,40.332,14.0,0.0,88.162,86.035,100.0,100.0,50.54,100.0,35.265,0.0,2.842,82.567,83.169,1.49,HIGH
294,2026-06-04 01:30:00+00:00,1,3,0.258819,0.965926,0.433884,-0.900969,False,False,NIGHT,1.0,2.0,7.0,47.0,112.0,276.0,10.77,1.21,0.1124,6.175,5.962,90.83,9.63,90.834,96.288,9.17,0.37,6.27,17.99,100.0,100.0,9.21,8.34,9.46,3.16,64.981,7.39,100.0,100.0,False,,27.8,84.982,-2.67,-5.260000000000002,-8.16,16.958,21.85,-8.0,-0.8,4.54,4.0,0.0,92.508,88.131,100.0,100.0,57.227,100.0,37.003,13.0,0.0,86.323,85.707,100.0,100.0,50.493,94.142,34.529,0.0,3.701,80.512,82.449,1.01,MODERATE
295,2026-06-04 01:45:00+00:00,1,3,0.258819,0.965926,0.433884,-0.900969,False,False,NIGHT,1.0,2.0,3.0,45.0,111.0,275.0,8.12,0.97,0.1194,6.138,8.791,90.27,9.53,90.269,95.313,9.73,0.47,5.87,17.12,100.0,100.0,9.38,8.01,9.61,3.13,64.42,7.08,100.0,86.822,False,,21.1,82.916,-2.6500000000000004,-5.32,-11.28,16.729,21.85,-15.0,-1.43,3.8,4.0,0.0,89.544,86.762,100.0,100.0,53.378,76.517,35.818,12.0,0.0,85.13,85.201,100.0,100.0,48.325,100.0,34.052,3.36,2.913,80.979,82.514,0.86,MODERATE
296,2026-06-04 02:00:00+00:00,2,3,0.5,0.866025,0.433884,-0.900969,False,False,NIGHT,0.0,1.0,3.0,33.0,109.0,273.0,4.33,0.73,0.1688,6.363,8.64,89.73,9.5,89.733,94.982,10.27,0.5,6.27,17.99,100.0,100.0,9.11,7.61,10.28,3.01,61.93,6.6,89.292,63.963,False,,10.9,79.119,-3.789999999999999,-6.4399999999999995,-11.700000000000001,15.977,21.85,-9.0,-1.43,2.732,6.0,0.0,87.259,85.74,100.0,100.0,53.085,71.725,34.904,11.0,0.0,83.612,85.496,100.0,100.0,48.698,100.0,33.445,9.471,3.636,82.789,83.791,1.66,MODERATE
297,2026-06-04 02:15:00+00:00,2,3,0.5,0.866025,0.433884,-0.900969,False,False,NIGHT,0.0,0.0,2.0,29.0,106.0,272.0,0.42,0.39,0.3896,6.567,8.402,89.32,9.45,89.318,94.541,10.68,0.55,5.64,16.61,100.0,100.0,8.81,7.14,11.04,2.87,59.094,6.12,84.5,40.332,False,,1.0,75.75,-3.91,-7.699999999999999,-13.02,15.18,21.85,-8.0,-1.59,1.635,8.0,0.0,88.162,86.035,100.0,100.0,50.54,100.0,35.265,10.0,0.0,83.171,84.619,100.0,100.0,47.542,87.767,33.269,7.329,5.609,84.25,84.075,1.5,MODERATE
298,2026-06-04 02:30:00+00:00,2,3,0.5,0.866025,0.433884,-0.900969,False,False,NIGHT,1.0,1.0,2.0,24.0,102.0,271.0,0.0,0.04,0.0377,2.385,7.945,88.13,9.25,88.131,92.508,11.87,0.75,5.46,16.22,100.0,100.0,8.72,6.73,11.55,2.78,57.227,5.8,100.0,37.003,False,,0.0,76.041,-0.42,-4.33,-10.77,14.229,21.85,-5.0,-1.59,1.45,6.0,0.0,86.323,85.707,100.0,100.0,50.493,94.142,34.529,12.0,0.0,83.014,84.187,100.0,100.0,48.48,84.575,33.206,0.0,4.641,82.857,83.054,1.02,MODERATE
299,2026-06-04 02:45:00+00:00,2,3,0.5,0.866025,0.433884,-0.900969,False,False,NIGHT,0.0,1.0,1.0,22.0,101.0,271.0,0.0,0.0,0.0,0.0,6.662,86.76,8.95,86.762,89.544,13.24,1.05,6.27,17.99,100.0,100.0,8.04,6.37,12.59,2.59,53.378,5.32,76.517,35.818,False,,0.0,72.687,0.0,-0.42,-8.12,13.389,21.85,-2.0,-1.76,1.33,6.0,0.0,85.13,85.201,100.0,100.0,48.325,100.0,34.052,13.0,0.0,81.589,83.251,100.0,100.0,47.292,54.183,32.636,9.239,3.458,85.247,84.261,1.5,MODERATE
300,2026-06-04 03:00:00+00:00,3,3,0.707107,0.707107,0.433884,-0.900969,False,False,NIGHT,0.0,0.0,1.0,16.0,95.0,270.0,0.0,0.0,0.0,0.0,5.002,85.74,8.73,85.74,87.259,14.26,1.27,6.27,17.99,100.0,100.0,8.28,6.06,12.67,2.58,53.085,4.84,71.725,34.904,False,,0.0,71.547,0.0,0.0,-4.33,12.087,21.85,-2.0,-1.76,1.21,4.0,0.0,83.612,85.496,100.0,100.0,48.698,100.0,33.445,17.0,0.0,83.387,83.927,100.0,100.0,47.757,100.0,33.355,4.201,4.158,84.001,84.396,1.34,MODERATE
301,2026-06-04 03:15:00+00:00,3,3,0.707107,0.707107,0.433884,-0.900969,False,False,NIGHT,3.0,3.0,4.0,16.0,95.0,272.0,0.0,0.0,0.0,5.04,3.498,86.04,8.82,86.035,88.162,13.96,1.18,4.93,15.04,100.0,100.0,7.83,5.81,13.35,2.46,50.54,4.84,100.0,35.265,False,,0.0,74.109,0.0,0.0,-0.42,10.816,21.85,2.0,-1.28,1.21,6.0,0.0,83.171,84.619,100.0,100.0,47.542,87.767,33.269,16.0,0.0,83.398,83.659,100.0,100.0,46.05,100.0,33.359,8.724,5.361,86.12,85.025,1.82,MODERATE
302,2026-06-04 03:30:00+00:00,3,3,0.707107,0.707107,0.433884,-0.900969,False,False,NIGHT,1.0,4.0,4.0,13.0,83.0,270.0,0.0,0.0,0.0,1.68,3.729,85.71,8.63,85.707,86.323,14.29,1.37,5.22,15.68,100.0,100.0,8.03,5.6,13.37,2.45,50.493,4.52,94.142,34.529,False,,0.0,73.137,0.0,0.0,0.0,9.45,20.93,2.0,-1.28,1.13,7.0,0.0,83.014,84.187,100.0,100.0,48.48,84.575,33.206,14.0,0.0,82.06,82.774,100.0,100.0,46.093,49.408,32.824,1.356,5.126,84.481,84.246,1.34,MODERATE
303,2026-06-04 03:45:00+00:00,3,3,0.707107,0.707107,0.433884,-0.900969,False,False,NIGHT,2.0,3.0,6.0,10.0,74.0,271.0,0.0,0.0,0.0,3.36,5.862,85.2,8.51,85.201,85.13,14.8,1.49,6.27,17.99,100.0,100.0,7.63,5.42,13.95,2.35,48.325,4.36,100.0,34.052,False,,0.0,73.119,0.0,0.0,0.0,8.239,20.93,5.0,-0.96,1.09,6.0,0.0,81.589,83.251,100.0,100.0,47.292,54.183,32.636,14.0,0.0,82.168,82.167,100.0,100.0,44.282,71.817,32.867,5.04,4.521,84.42,84.382,1.34,MODERATE
304,2026-06-04 04:00:00+00:00,4,3,0.866025,0.5,0.433884,-0.900969,False,False,NIGHT,2.0,4.0,8.0,12.0,66.0,273.0,0.0,0.0,0.0,3.36,2.786,85.5,8.36,85.496,83.612,14.5,1.64,5.34,15.94,100.0,100.0,7.9,5.25,13.85,2.37,48.698,4.2,100.0,33.445,False,,0.0,72.914,0.0,0.0,0.0,6.931,19.45,7.0,-0.64,1.05,7.0,0.0,83.387,83.927,100.0,100.0,47.757,100.0,33.355,15.0,0.0,80.949,82.107,72.204,68.07,43.321,68.625,32.38,1.68,4.916,83.675,83.648,1.02,MODERATE
305,2026-06-04 04:15:00+00:00,4,3,0.866025,0.5,0.433884,-0.900969,False,False,NIGHT,1.0,3.0,6.0,12.0,65.0,273.0,0.0,0.0,0.0,1.68,5.364,84.62,8.32,84.619,83.171,15.38,1.68,6.27,17.99,100.0,100.0,7.72,5.12,14.16,2.31,47.542,3.88,87.767,33.269,False,,0.0,71.428,0.0,0.0,0.0,5.715,19.4,2.0,-0.96,0.97,4.0,0.0,83.398,83.659,100.0,100.0,46.05,100.0,33.359,22.0,0.0,82.183,82.747,73.015,68.825,43.512,100.0,32.873,9.006,3.015,86.277,84.885,1.5,MODERATE
