step,timestamp,hour_of_day,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_holiday,shift_block,arrivals_15m,arrivals_30m,arrivals_1h,arrivals_3h,arrivals_6h,arrivals_24h,current_queue,critical_queue,priority_mix_critical,admissions_rate_1h,discharge_rate_1h,occupied_beds,occupied_icu,bed_occupancy,icu_occupancy,available_beds,available_icu,available_doctors,available_nurses,doctor_utilisation,nurse_utilisation,ventilators_in_use,monitors_in_use,available_equipment,reserved_equipment,equipment_utilisation,ot_backlog,ot_utilisation,emergency_resource_pressure,surge_active,surge_kind,waiting_minutes_mean,pressure_index,queue_change_15m,queue_change_30m,queue_change_1h,rolling_queue_mean,rolling_queue_max,arrival_rate_trend,ot_backlog_change_1h,queue_backlog_pressure,target_arrivals_1h,target_queue_1h,target_icu_occupancy_1h,target_bed_occupancy_1h,target_doctor_utilisation_1h,target_nurse_utilisation_1h,target_equipment_utilisation_1h,target_ot_utilisation_1h,target_emergency_resource_pressure_1h,target_arrivals_2h,target_queue_2h,target_icu_occupancy_2h,target_bed_occupancy_2h,target_doctor_utilisation_2h,target_nurse_utilisation_2h,target_equipment_utilisation_2h,target_ot_utilisation_2h,target_emergency_resource_pressure_2h,target_admissions_6h,target_discharges_6h,target_icu_occupancy_6h,target_bed_occupancy_6h,target_ot_backlog_6h,pressure_label
274,2026-06-03 20:30:00+00:00,20,2,-0.866025,0.5,0.974928,-0.222521,False,False,EVENING,2.0,4.0,15.0,46.0,78.0,245.0,0.0,0.14,0.1403,5.979,7.425,87.51,7.67,87.515,95.834,12.49,0.33,8.03,18.39,100.0,100.0,7.14,4.33,15.53,2.06,42.48,2.11,95.608,38.334,False,,0.0,74.848,-1.56,-3.95,-2.16,0.759,3.95,-3.0,0.49,0.528,36.0,13.16,100.0,89.742,100.0,100.0,48.562,100.0,100.0,48.0,29.04,100.0,91.083,100.0,100.0,57.851,100.0,100.0,6.631,6.811,95.035,89.452,11.41,MODERATE
275,2026-06-03 20:45:00+00:00,20,2,-0.866025,0.5,0.974928,-0.222521,False,False,EVENING,4.0,6.0,14.0,47.0,78.0,249.0,0.0,0.0,0.0,6.72,6.287,87.57,7.72,87.571,96.479,12.43,0.28,10.13,23.01,90.966,86.481,7.47,4.32,15.21,2.12,43.66,2.27,100.0,38.592,False,,0.0,72.784,0.0,-1.56,-2.5,0.759,3.95,-5.0,0.33,0.568,36.0,19.96,100.0,90.137,100.0,100.0,51.357,100.0,100.0,43.0,33.23,100.0,91.069,100.0,100.0,60.056,100.0,100.0,6.653,6.929,95.557,89.341,11.09,MODERATE
276,2026-06-03 21:00:00+00:00,21,2,-0.707107,0.707107,0.974928,-0.222521,False,False,EVENING,16.0,20.0,24.0,58.0,92.0,262.0,10.11,0.0,0.0,12.485,7.091,88.46,8.0,88.463,100.0,11.54,0.0,10.26,23.29,100.0,98.758,7.09,4.7,15.21,2.12,43.669,4.35,100.0,100.0,True,MASS_CASUALTY_INTAKE,16.3,82.713,10.11,10.11,6.159999999999999,1.391,10.11,1.0,1.92,3.615,33.0,24.87,100.0,90.733,100.0,100.0,53.788,100.0,100.0,43.0,35.42,100.0,91.471,100.0,100.0,64.38,100.0,100.0,6.687,7.113,95.551,89.235,10.61,MODERATE
277,2026-06-03 21:15:00+00:00,21,2,-0.707107,0.707107,0.974928,-0.222521,False,False,EVENING,8.0,24.0,30.0,65.0,95.0,268.0,12.52,1.23,0.0981,11.843,7.53,89.22,8.0,89.222,100.0,10.78,0.0,10.26,23.29,100.0,100.0,7.57,5.11,14.32,2.28,46.971,5.15,100.0,100.0,True,MASS_CASUALTY_INTAKE,21.3,84.869,2.41,12.52,10.959999999999999,2.173,12.52,12.0,2.88,4.418,30.0,27.95,100.0,90.719,100.0,100.0,57.001,100.0,100.0,38.0,37.72,100.0,91.585,100.0,100.0,65.98,100.0,100.0,6.727,7.212,96.657,89.025,10.45,MODERATE
278,2026-06-03 21:30:00+00:00,21,2,-0.707107,0.707107,0.974928,-0.222521,False,False,EVENING,6.0,14.0,34.0,67.0,98.0,271.0,13.16,1.52,0.1156,11.365,7.851,89.74,8.0,89.742,100.0,10.26,0.0,9.67,21.98,100.0,100.0,7.64,5.47,13.89,2.36,48.562,5.63,100.0,100.0,True,MASS_CASUALTY_INTAKE,23.3,85.536,0.6400000000000006,3.0500000000000007,13.16,2.996,13.16,19.0,3.52,4.698,29.0,29.04,100.0,91.083,100.0,100.0,57.851,100.0,100.0,31.0,36.07,100.0,91.701,100.0,100.0,68.572,100.0,100.0,6.789,7.787,95.529,88.866,10.13,HIGH
279,2026-06-03 21:45:00+00:00,21,2,-0.707107,0.707107,0.974928,-0.222521,False,False,EVENING,12.0,18.0,42.0,75.0,108.0,278.0,19.96,1.6,0.0801,11.038,7.977,90.14,8.0,90.137,100.0,9.86,0.0,9.98,22.68,100.0,100.0,7.86,6.01,13.13,2.5,51.357,7.07,100.0,100.0,True,MASS_CASUALTY_INTAKE,36.4,90.227,6.800000000000001,7.440000000000001,19.96,4.243,19.96,28.0,4.8,6.758,26.0,33.23,100.0,91.069,100.0,100.0,60.056,100.0,100.0,28.0,38.44,100.0,91.965,100.0,100.0,70.557,100.0,100.0,6.863,7.599,95.068,88.719,10.29,HIGH
280,2026-06-03 22:00:00+00:00,22,2,-0.5,0.866025,0.974928,-0.222521,False,False,NIGHT,10.0,22.0,36.0,83.0,113.0,286.0,24.87,2.42,0.0975,10.79,7.24,90.73,8.0,90.733,100.0,9.27,0.0,5.16,15.55,100.0,100.0,7.89,6.63,12.48,2.61,53.788,8.19,100.0,100.0,True,MASS_CASUALTY_INTAKE,46.4,93.719,4.91,11.71,14.760000000000002,5.798,24.87,12.0,3.84,8.265,24.0,35.42,100.0,91.471,100.0,100.0,64.38,100.0,100.0,23.0,38.89,100.0,92.017,100.0,100.0,70.704,100.0,100.0,6.924,6.264,95.395,88.858,9.97,HIGH
281,2026-06-03 22:15:00+00:00,22,2,-0.5,0.866025,0.974928,-0.222521,False,False,NIGHT,8.0,18.0,36.0,84.0,120.0,290.0,27.95,3.02,0.1081,10.414,9.273,90.72,8.0,90.719,100.0,9.28,0.0,6.27,17.99,100.0,100.0,8.14,7.25,11.61,2.77,57.001,8.99,100.0,100.0,True,MASS_CASUALTY_INTAKE,54.1,94.088,3.0799999999999983,7.989999999999998,15.43,7.544,27.95,6.0,3.84,9.235,22.0,37.72,100.0,91.585,100.0,100.0,65.98,100.0,100.0,20.0,38.36,100.0,91.687,100.0,100.0,70.208,100.0,100.0,6.868,6.539,95.835,88.905,9.65,HIGH
282,2026-06-03 22:30:00+00:00,22,2,-0.5,0.866025,0.974928,-0.222521,False,False,NIGHT,6.0,14.0,36.0,85.0,123.0,295.0,29.04,3.4,0.117,10.423,8.021,91.08,8.0,91.083,100.0,8.92,0.0,6.2,17.85,100.0,100.0,7.83,7.79,11.38,2.81,57.851,9.47,100.0,100.0,True,MASS_CASUALTY_INTAKE,56.1,94.245,1.0899999999999999,4.169999999999998,15.879999999999999,9.359,29.04,2.0,3.84,9.628,19.0,36.07,100.0,91.701,100.0,100.0,68.572,100.0,100.0,17.0,34.73,100.0,91.797,100.0,100.0,72.428,100.0,100.0,6.845,5.232,95.191,89.359,9.49,HIGH
283,2026-06-03 22:45:00+00:00,22,2,-0.5,0.866025,0.974928,-0.222521,False,False,NIGHT,9.0,15.0,33.0,89.0,131.0,302.0,33.23,3.53,0.1062,10.194,9.106,91.07,8.0,91.069,100.0,8.93,0.0,6.27,17.99,100.0,100.0,7.83,8.38,10.78,2.92,60.056,10.44,100.0,100.0,True,MASS_CASUALTY_INTAKE,65.7,94.44,4.189999999999998,5.279999999999998,13.269999999999996,11.436,33.23,-9.0,3.37,10.917,17.0,38.44,100.0,91.965,100.0,100.0,70.557,100.0,100.0,17.0,39.14,100.0,91.864,100.0,100.0,73.622,100.0,100.0,3.375,7.07,93.325,88.585,9.18,HIGH
284,2026-06-03 23:00:00+00:00,23,2,-0.258819,0.965926,0.974928,-0.222521,False,False,NIGHT,7.0,16.0,30.0,90.0,136.0,307.0,35.42,4.04,0.114,10.202,7.678,91.47,8.0,91.471,100.0,8.53,0.0,5.3,15.87,100.0,100.0,8.44,8.94,9.62,3.13,64.38,11.08,100.0,100.0,True,MASS_CASUALTY_INTAKE,69.9,94.918,2.190000000000005,6.380000000000003,10.55,13.65,35.42,-6.0,2.89,11.625,19.0,38.89,100.0,92.017,100.0,100.0,70.704,100.0,100.0,9.0,37.75,97.489,91.414,100.0,100.0,71.374,100.0,100.0,1.68,6.261,91.088,87.619,8.86,HIGH
285,2026-06-03 23:15:00+00:00,23,2,-0.258819,0.965926,0.974928,-0.222521,False,False,NIGHT,7.0,14.0,29.0,95.0,141.0,311.0,37.72,4.3,0.1141,9.949,8.715,91.59,8.0,91.585,100.0,8.41,0.0,5.12,15.47,100.0,100.0,8.34,9.47,9.19,3.21,65.98,11.72,100.0,100.0,True,MASS_CASUALTY_INTAKE,76.4,95.087,2.299999999999997,4.490000000000002,9.77,15.884,37.72,-7.0,2.73,12.36,16.0,38.36,100.0,91.687,100.0,100.0,70.208,100.0,100.0,7.0,34.24,96.489,91.118,100.0,100.0,70.346,100.0,100.0,6.72,4.864,91.435,88.055,9.02,CRITICAL
286,2026-06-03 23:30:00+00:00,23,2,-0.258819,0.965926,0.974928,-0.222521,False,False,NIGHT,3.0,10.0,26.0,96.0,142.0,311.0,36.07,4.58,0.1271,9.878,8.554,91.7,8.0,91.701,100.0,8.3,0.0,6.27,17.99,100.0,100.0,8.67,9.85,8.49,3.33,68.572,11.72,100.0,100.0,True,MASS_CASUALTY_INTAKE,73.5,95.346,-1.6499999999999986,0.6499999999999986,7.030000000000001,18.004,37.72,-10.0,2.25,11.948,12.0,34.73,100.0,91.797,100.0,100.0,72.428,100.0,100.0,9.0,30.66,96.336,90.338,100.0,100.0,69.233,100.0,100.0,1.68,7.283,88.917,86.856,8.7,CRITICAL
287,2026-06-03 23:45:00+00:00,23,2,-0.258819,0.965926,0.974928,-0.222521,False,False,NIGHT,7.0,10.0,24.0,99.0,146.0,317.0,38.44,4.38,0.114,9.804,7.739,91.96,8.0,91.965,100.0,8.04,0.0,5.0,15.21,100.0,100.0,8.82,10.23,7.95,3.43,70.557,12.36,100.0,100.0,True,MASS_CASUALTY_INTAKE,79.0,95.582,2.3699999999999974,0.7199999999999989,5.210000000000001,20.25,38.44,-9.0,1.92,12.7,11.0,39.14,100.0,91.864,100.0,100.0,73.622,100.0,100.0,10.0,28.9,96.232,90.249,100.0,100.0,68.108,100.0,100.0,0.0,5.471,84.853,85.813,8.22,CRITICAL
288,2026-06-04 00:00:00+00:00,0,3,0.0,1.0,0.433884,-0.900969,False,False,NIGHT,5.0,12.0,22.0,88.0,146.0,321.0,38.89,4.67,0.1201,9.639,8.69,92.02,8.0,92.017,100.0,7.98,0.0,6.27,17.99,100.0,100.0,8.53,10.56,7.91,3.44,70.704,12.68,100.0,100.0,True,MASS_CASUALTY_INTAKE,81.3,95.607,0.45000000000000284,2.8200000000000003,3.469999999999999,22.434,38.89,-8.0,1.6,12.892,4.0,37.75,97.489,91.414,100.0,100.0,71.374,100.0,100.0,12.0,27.13,95.662,90.088,100.0,100.0,67.301,100.0,100.0,3.36,5.971,85.396,85.117,8.06,CRITICAL
289,2026-06-04 00:15:00+00:00,0,3,0.0,1.0,0.433884,-0.900969,False,False,NIGHT,4.0,9.0,19.0,84.0,149.0,323.0,38.36,4.73,0.1232,9.606,9.972,91.69,8.0,91.687,100.0,8.31,0.0,6.27,17.99,100.0,100.0,8.16,10.8,8.04,3.41,70.208,12.84,100.0,100.0,True,MASS_CASUALTY_INTAKE,80.4,95.49,-0.5300000000000011,-0.0799999999999983,0.6400000000000006,24.734,38.89,-10.0,1.12,12.8,4.0,34.24,96.489,91.118,100.0,100.0,70.346,100.0,100.0,11.0,24.31,94.69,89.524,100.0,100.0,65.789,100.0,100.0,0.0,5.337,83.77,83.913,7.58,CRITICAL
290,2026-06-04 00:30:00+00:00,0,3,0.0,1.0,0.433884,-0.900969,False,False,NIGHT,1.0,5.0,17.0,79.0,146.0,323.0,34.73,4.66,0.1342,9.814,8.972,91.8,8.0,91.797,100.0,8.2,0.0,6.27,17.99,100.0,100.0,8.69,10.86,7.44,3.52,72.428,12.52,100.0,100.0,True,MASS_CASUALTY_INTAKE,71.3,95.714,-3.6300000000000026,-4.160000000000004,-1.3400000000000034,26.904,38.89,-9.0,0.8,11.812,5.0,30.66,96.336,90.338,100.0,100.0,69.233,100.0,100.0,11.0,21.36,95.035,89.452,100.0,100.0,63.451,100.0,100.0,6.72,4.307,86.745,84.278,7.74,CRITICAL
291,2026-06-04 00:45:00+00:00,0,3,0.0,1.0,0.433884,-0.900969,False,False,NIGHT,9.0,10.0,19.0,76.0,151.0,329.0,39.14,4.22,0.1078,9.744,8.428,91.86,8.0,91.864,100.0,8.14,0.0,5.89,17.16,100.0,100.0,8.82,11.06,7.12,3.58,73.622,13.48,100.0,100.0,True,MASS_CASUALTY_INTAKE,80.9,95.836,4.410000000000004,0.7800000000000011,0.7000000000000028,29.351,39.14,-5.0,1.12,13.155,6.0,28.9,96.232,90.249,100.0,100.0,68.108,100.0,100.0,12.0,18.4,95.557,89.341,100.0,100.0,62.066,100.0,100.0,0.0,4.209,83.982,83.447,7.26,CRITICAL
292,2026-06-04 01:00:00+00:00,1,3,0.258819,0.965926,0.433884,-0.900969,False,False,NIGHT,2.0,11.0,16.0,68.0,151.0,329.0,37.75,3.52,0.0933,5.695,8.3,91.41,7.8,91.414,97.489,8.59,0.2,5.78,16.92,100.0,100.0,8.2,11.07,7.73,3.47,71.374,13.32,100.0,100.0,False,,105.8,95.033,-1.3900000000000006,3.020000000000003,-1.1400000000000006,31.078,39.14,-6.0,0.64,12.768,5.0,27.13,95.662,90.088,100.0,100.0,67.301,100.0,100.0,12.0,14.42,95.551,89.235,100.0,100.0,58.941,100.0,100.0,3.36,4.289,84.243,83.194,7.1,CRITICAL
293,2026-06-04 01:15:00+00:00,1,3,0.258819,0.965926,0.433884,-0.900969,False,False,NIGHT,0.0,2.0,12.0,60.0,144.0,328.0,34.24,3.4,0.0992,5.895,7.397,91.12,7.72,91.118,96.489,8.88,0.28,6.27,17.99,100.0,100.0,8.06,10.94,8.01,3.42,70.346,12.84,100.0,100.0,False,,92.7,94.675,-3.509999999999998,-4.899999999999999,-4.119999999999997,32.436,39.14,-7.0,0.0,11.77,3.0,24.31,94.69,89.524,100.0,100.0,65.789,100.0,100.0,13.0,12.42,96.657,89.025,100.0,100.0,58.555,100.0,100.0,1.68,3.758,82.553,82.809,6.78,HIGH
294,2026-06-04 01:30:00+00:00,1,3,0.258819,0.965926,0.433884,-0.900969,False,False,NIGHT,0.0,0.0,11.0,54.0,139.0,324.0,30.66,3.08,0.1005,6.018,9.188,90.34,7.71,90.338,96.336,9.66,0.29,6.27,17.99,100.0,100.0,7.99,10.7,8.31,3.36,69.233,12.36,100.0,100.0,False,,81.3,94.373,-3.580000000000002,-7.09,-4.069999999999997,33.529,39.14,-6.0,-0.16,10.755,4.0,21.36,95.035,89.452,100.0,100.0,63.451,100.0,100.0,15.0,9.38,95.529,88.866,100.0,100.0,58.637,100.0,94.479,0.0,2.615,80.645,82.308,6.3,HIGH
295,2026-06-04 01:45:00+00:00,1,3,0.258819,0.965926,0.433884,-0.900969,False,False,NIGHT,2.0,2.0,4.0,47.0,136.0,324.0,28.9,2.76,0.0955,6.308,6.699,90.25,7.7,90.249,96.232,9.75,0.3,6.23,17.9,100.0,100.0,7.94,10.45,8.61,3.31,68.108,12.21,100.0,100.0,False,,73.1,94.231,-1.7600000000000016,-5.340000000000003,-10.240000000000002,34.088,39.14,-15.0,-1.27,10.278,4.0,18.4,95.557,89.341,100.0,100.0,62.066,100.0,100.0,15.0,9.29,95.068,88.719,100.0,100.0,56.943,100.0,93.784,9.487,2.841,84.903,83.629,6.95,HIGH
296,2026-06-04 02:00:00+00:00,2,3,0.5,0.866025,0.433884,-0.900969,False,False,NIGHT,2.0,4.0,4.0,42.0,132.0,323.0,27.13,2.6,0.0959,6.343,7.167,90.09,7.65,90.088,95.662,9.91,0.35,5.69,16.72,100.0,100.0,8.0,10.18,8.83,3.27,67.301,12.05,100.0,100.0,False,,68.3,94.009,-1.7699999999999996,-3.530000000000001,-10.620000000000001,34.229,39.14,-12.0,-1.27,9.795,7.0,14.42,95.551,89.235,100.0,100.0,58.941,100.0,100.0,11.0,6.17,95.395,88.858,100.0,100.0,55.296,100.0,75.187,7.313,3.191,86.596,84.524,6.95,HIGH
297,2026-06-04 02:15:00+00:00,2,3,0.5,0.866025,0.433884,-0.900969,False,False,NIGHT,1.0,3.0,5.0,36.0,131.0,323.0,24.31,2.44,0.1004,6.41,8.978,89.52,7.58,89.524,94.69,10.48,0.42,6.27,17.99,100.0,100.0,7.91,9.85,9.24,3.2,65.789,11.73,100.0,100.0,False,,60.5,93.113,-2.8200000000000003,-4.59,-9.930000000000003,34.002,39.14,-7.0,-1.11,9.01,8.0,12.42,96.657,89.025,100.0,100.0,58.555,100.0,100.0,12.0,3.08,95.835,88.905,100.0,100.0,53.592,100.0,56.834,8.588,4.319,88.773,85.417,7.59,HIGH
298,2026-06-04 02:30:00+00:00,2,3,0.5,0.866025,0.433884,-0.900969,False,False,NIGHT,1.0,2.0,6.0,34.0,130.0,322.0,21.36,2.19,0.1024,6.631,6.811,89.45,7.6,89.452,95.035,10.55,0.4,3.3,11.46,100.0,100.0,7.65,9.48,9.87,3.08,63.451,11.41,100.0,100.0,False,,51.4,91.067,-2.9499999999999993,-5.77,-9.3,33.522,39.14,-5.0,-0.95,8.192,7.0,9.38,95.529,88.866,100.0,100.0,58.637,100.0,94.479,11.0,1.01,95.191,89.359,100.0,100.0,49.192,100.0,44.131,4.852,4.721,89.45,85.396,7.27,HIGH
299,2026-06-04 02:45:00+00:00,2,3,0.5,0.866025,0.433884,-0.900969,False,False,NIGHT,1.0,2.0,5.0,28.0,127.0,322.0,18.4,1.92,0.1045,6.653,6.929,89.34,7.64,89.341,95.557,10.66,0.36,6.27,17.99,100.0,100.0,7.67,9.09,10.24,3.02,62.066,11.09,100.0,100.0,False,,44.1,89.128,-2.960000000000001,-5.91,-10.5,32.595,39.14,1.0,-1.12,7.372,8.0,9.29,95.068,88.719,100.0,100.0,56.943,100.0,93.784,13.0,0.0,93.325,88.585,100.0,100.0,47.738,100.0,37.33,5.04,4.002,89.841,85.624,7.27,HIGH
300,2026-06-04 03:00:00+00:00,3,3,0.707107,0.707107,0.433884,-0.900969,False,False,NIGHT,0.0,1.0,3.0,23.0,111.0,321.0,14.42,1.66,0.1148,6.687,7.113,89.24,7.64,89.235,95.551,10.76,0.36,6.27,17.99,100.0,100.0,7.28,8.63,11.09,2.86,58.941,10.61,100.0,100.0,False,,34.4,86.275,-3.9799999999999986,-6.9399999999999995,-12.709999999999999,31.283,39.14,-1.0,-1.44,6.258,5.0,6.17,95.395,88.858,100.0,100.0,55.296,100.0,75.187,12.0,0.0,91.088,87.619,100.0,100.0,48.597,100.0,36.435,13.863,4.802,96.779,87.335,8.55,HIGH
301,2026-06-04 03:15:00+00:00,3,3,0.707107,0.707107,0.433884,-0.900969,False,False,NIGHT,2.0,2.0,4.0,21.0,105.0,323.0,12.42,1.3,0.1045,6.727,7.212,89.03,7.73,89.025,96.657,10.97,0.27,6.27,17.99,100.0,100.0,7.61,8.2,11.19,2.85,58.555,10.45,100.0,100.0,False,,29.5,85.136,-2.0,-5.979999999999999,-11.889999999999999,29.701,39.14,-1.0,-1.28,5.717,5.0,3.08,95.835,88.905,100.0,100.0,53.592,100.0,56.834,13.0,0.0,91.435,88.055,100.0,100.0,47.331,100.0,36.574,12.628,6.523,100.0,88.373,9.99,HIGH
302,2026-06-04 03:30:00+00:00,3,3,0.707107,0.707107,0.433884,-0.900969,False,False,NIGHT,1.0,3.0,4.0,21.0,100.0,324.0,9.38,1.12,0.1192,6.789,7.787,88.87,7.64,88.866,95.529,11.13,0.36,6.27,17.99,100.0,100.0,8.09,7.74,11.17,2.85,58.637,10.13,100.0,94.479,False,,22.0,82.937,-3.039999999999999,-5.039999999999999,-11.979999999999999,28.033,39.14,-2.0,-1.28,4.878,8.0,1.01,95.191,89.359,100.0,100.0,49.192,100.0,44.131,10.0,0.0,88.917,86.856,100.0,100.0,46.137,100.0,35.567,11.9,8.011,100.0,89.076,10.47,MODERATE
303,2026-06-04 03:45:00+00:00,3,3,0.707107,0.707107,0.433884,-0.900969,False,False,NIGHT,4.0,5.0,7.0,16.0,92.0,327.0,9.29,0.84,0.0908,6.863,7.599,88.72,7.61,88.719,95.068,11.28,0.39,6.27,17.99,100.0,100.0,8.01,7.36,11.63,2.77,56.943,10.29,100.0,93.784,False,,21.6,82.602,-0.09000000000000163,-3.130000000000001,-9.11,26.211,39.14,2.0,-0.8,4.895,7.0,0.0,93.325,88.585,100.0,100.0,47.738,100.0,37.33,9.0,0.0,84.853,85.813,100.0,100.0,46.867,100.0,33.941,11.457,7.684,100.0,89.62,11.91,MODERATE
304,2026-06-04 04:00:00+00:00,4,3,0.866025,0.5,0.433884,-0.900969,False,False,NIGHT,1.0,5.0,8.0,15.0,83.0,326.0,6.17,0.84,0.1355,6.924,6.264,88.86,7.63,88.858,95.395,11.14,0.37,6.27,17.99,100.0,100.0,7.98,6.95,12.07,2.69,55.296,9.97,100.0,75.187,False,,14.2,80.553,-3.119999999999999,-3.210000000000001,-8.25,24.166,39.14,5.0,-0.64,4.035,6.0,0.0,91.088,87.619,100.0,100.0,48.597,100.0,36.435,16.0,0.0,85.396,85.117,76.472,72.032,45.86,100.0,34.158,11.115,7.846,100.0,90.109,13.03,MODERATE
305,2026-06-04 04:15:00+00:00,4,3,0.866025,0.5,0.433884,-0.900969,False,False,NIGHT,1.0,2.0,7.0,16.0,76.0,326.0,3.08,0.56,0.1801,6.868,6.539,88.9,7.67,88.905,95.835,11.1,0.33,6.11,17.63,100.0,100.0,7.95,6.52,12.53,2.6,53.592,9.65,100.0,56.834,False,,7.2,78.521,-3.09,-6.209999999999999,-9.34,21.961,39.14,3.0,-0.8,3.182,7.0,0.0,91.435,88.055,100.0,100.0,47.331,100.0,36.574,17.0,0.0,83.77,83.913,77.627,73.032,44.9,99.133,33.508,10.807,8.187,100.0,90.433,12.87,MODERATE
306,2026-06-04 04:30:00+00:00,4,3,0.866025,0.5,0.433884,-0.900969,False,False,NIGHT,2.0,3.0,8.0,18.0,72.0,328.0,1.01,0.28,0.275,6.845,5.232,89.36,7.62,89.359,95.191,10.64,0.38,6.27,17.99,100.0,100.0,7.19,6.09,13.72,2.39,49.192,9.49,100.0,44.131,False,,2.4,76.771,-2.0700000000000003,-5.16,-8.370000000000001,19.854,39.14,4.0,-0.64,2.625,3.0,0.0,88.917,86.856,100.0,100.0,46.137,100.0,35.567,24.0,0.0,86.745,84.278,76.085,71.654,42.291,100.0,34.698,10.603,9.593,100.0,90.475,13.51,MODERATE
307,2026-06-04 04:45:00+00:00,4,3,0.866025,0.5,0.433884,-0.900969,False,False,NIGHT,1.0,3.0,5.0,17.0,64.0,328.0,0.0,0.09,0.0908,3.375,7.07,88.58,7.47,88.585,93.325,11.42,0.53,5.8,16.96,100.0,100.0,7.2,5.69,14.11,2.32,47.738,9.18,100.0,37.33,False,,0.0,75.45,-1.01,-3.08,-9.29,17.408,37.75,-2.0,-1.11,2.295,6.0,0.0,84.853,85.813,100.0,100.0,46.867,100.0,33.941,21.0,0.0,83.982,83.447,73.382,69.18,39.89,95.95,33.593,10.577,8.218,100.0,90.817,14.8,MODERATE
308,2026-06-04 05:00:00+00:00,5,3,0.965926,0.258819,0.433884,-0.900969,False,False,NIGHT,1.0,2.0,5.0,16.0,58.0,327.0,0.0,0.0,0.0,1.68,6.261,87.62,7.29,87.619,91.088,12.38,0.71,6.27,17.99,100.0,100.0,7.77,5.35,13.88,2.36,48.597,8.86,100.0,36.435,False,,0.0,74.868,0.0,-1.01,-6.17,15.048,34.24,-3.0,-1.11,2.215,6.0,0.0,85.396,85.117,76.472,72.032,45.86,100.0,34.158,24.0,0.0,84.243,83.194,90.559,84.581,37.825,100.0,33.697,10.361,7.391,100.0,91.263,16.08,MODERATE
309,2026-06-04 05:15:00+00:00,5,3,0.965926,0.258819,0.433884,-0.900969,False,False,NIGHT,4.0,5.0,8.0,19.0,55.0,330.0,0.0,0.0,0.0,6.72,4.864,88.06,7.31,88.055,91.435,11.94,0.69,3.45,11.8,100.0,100.0,7.69,5.09,14.22,2.3,47.331,9.02,100.0,36.574,False,,0.0,74.919,0.0,0.0,-3.08,12.908,30.66,1.0,-0.63,2.255,6.0,0.0,83.77,83.913,77.627,73.032,44.9,99.133,33.508,33.0,0.0,82.553,82.809,77.484,72.864,38.414,100.0,33.021,10.08,8.352,100.0,91.434,17.04,MODERATE
310,2026-06-04 05:30:00+00:00,5,3,0.965926,0.258819,0.433884,-0.900969,False,False,NIGHT,1.0,5.0,7.0,19.0,53.0,329.0,0.0,0.0,0.0,1.68,7.283,86.86,7.11,86.856,88.917,13.14,0.89,5.73,16.81,100.0,100.0,7.6,4.85,14.54,2.24,46.137,8.7,100.0,35.567,False,,0.0,74.044,0.0,0.0,-1.01,10.992,28.9,-1.0,-0.79,2.175,7.0,0.0,86.745,84.278,76.085,71.654,42.291,100.0,34.698,44.0,0.0,80.645,82.308,72.381,68.237,40.8,86.375,32.258,9.972,9.048,100.0,91.414,18.16,MODERATE
311,2026-06-04 05:45:00+00:00,5,3,0.965926,0.258819,0.433884,-0.900969,False,False,NIGHT,0.0,1.0,6.0,18.0,46.0,327.0,0.0,0.0,0.0,0.0,5.471,85.81,6.79,85.813,84.853,14.19,1.21,6.27,17.99,100.0,100.0,8.02,4.63,14.35,2.28,46.867,8.22,100.0,33.941,False,,0.0,73.067,0.0,0.0,0.0,9.186,27.13,1.0,-0.96,2.055,3.0,0.0,83.982,83.447,73.382,69.18,39.89,95.95,33.593,50.0,1.35,84.903,83.629,77.232,72.688,41.367,100.0,42.079,9.985,9.243,100.0,91.398,18.96,MODERATE
312,2026-06-04 06:00:00+00:00,6,3,1.0,0.0,0.433884,-0.900969,False,False,MORNING,2.0,2.0,7.0,20.0,43.0,327.0,0.0,0.0,0.0,3.36,5.971,85.12,6.83,85.117,85.396,14.88,1.17,11.72,26.86,76.472,72.032,7.93,4.45,14.62,2.23,45.86,8.06,100.0,34.158,False,,0.0,66.753,0.0,0.0,0.0,7.49,24.31,2.0,-0.8,2.015,10.0,0.0,84.243,83.194,90.559,84.581,37.825,100.0,33.697,55.0,0.0,86.596,84.524,74.33,70.074,40.732,100.0,34.638,9.996,7.403,100.0,91.784,19.44,NORMAL
313,2026-06-04 06:15:00+00:00,6,3,1.0,0.0,0.433884,-0.900969,False,False,MORNING,0.0,2.0,3.0,18.0,39.0,324.0,0.0,0.0,0.0,0.0,5.337,83.91,6.7,83.913,83.77,16.09,1.3,11.38,26.11,77.627,73.032,7.82,4.3,14.88,2.18,44.9,7.58,99.133,33.508,False,,0.0,66.257,0.0,0.0,0.0,5.971,21.36,-5.0,-1.44,1.895,11.0,0.0,82.553,82.809,77.484,72.864,38.414,100.0,33.021,62.0,1.89,88.773,85.417,83.89,78.759,40.148,100.0,46.838,9.752,9.011,100.0,91.882,19.76,NORMAL
